"text","web_url","datetime"
"In the turmoil that has engulfed much of the former Yugoslavia over the last two years, the practice of law has also become precarious, particularly for those engaged in civil rights cases. Nikola J. Barovic, a Belgrade lawyer, says that in the course of defending clients accused of ""anti-state activities"" he has been threatened twice at gunpoint by militiamen, once in Croatia and once in Serbia.","http://www.nytimes.com/1993/11/05/news/rights-lawyer-defends-both-croats-and-serbs.html",1993-11-05 00:00:00
"To the Editor: Yutaka Yoshizawa, Japan's deputy consul general, is very certain of Japan's treaty rights on the disputed northern islands (letter, Nov. 11). Given this confidence, and the unlikelihood that we shall soon see any Russian leader so little afraid of a backlash from nationalist sentiment that he is willing to trade the islands for however great a quid pro quo and that this smouldering dispute snarls Russian-Japanese relations in many ways to Japan's disadvantage, why does Japan not refer the dispute to the International Court of Justice. It is a dispute about the interpretation of treaties, which the World Court is good at. RONALD DORE Cambridge, Mass., Nov. 12, 1993","http://www.nytimes.com/1993/11/17/opinion/l-one-for-the-world-court-602393.html",1993-11-17 00:00:00
"Another round of talks between Bosnia's warring factions ended in deadlock today despite a last-minute effort by Serbia and Croatia to step up pressure on the Muslim-led Government by signing a separate accord to improve their relations. Lord Owen and Thorvald Stoltenberg, the international mediators, said the Bosnian Government had rejected the latest plan to carve Bosnia into a loose federation of ethnically based states, on the ground that the Muslims needed more towns and access to the sea to make their state viable.","http://www.nytimes.com/1994/01/20/world/serbs-and-croats-in-accord-threat-to-muslims-is-feared.html",1994-01-20 00:00:00
"Ruling in a long-festering border dispute that has caused repeated outbreaks of violence, the International Court of Justice today rejected Libya's claims to a large swath of neighboring Chad's territory. The 17-member court, the judicial arm of the United Nations, ruled by 16 votes to 1 that the border was set by a 1955 treaty between Libya and France, the former colonial power in Chad, and that the claims of the Libyan leader, Col. Muammar el-Qaddafi, to territory beyond that frontier were groundless.","http://www.nytimes.com/1994/02/04/world/chad-wins-world-court-decision-in-territorial-dispute-with-libya.html",1994-02-04 00:00:00
"To the Editor: ""Wouldn't anyone want to be a law school dean?"" asks David Margolick's March 11 At the Bar column, and answers, ""Not really, as some current searches confirm."" I'm reminded of an observation by Hardy Cross Dillard, University of Virginia Law School dean from 1963 to 1968: ""The deanship requires someone bright enough to do the job and stupid enough to take it.""","http://www.nytimes.com/1994/03/22/opinion/l-the-dean-on-the-bicycle-538175.html",1994-03-22 00:00:00
"There finally seems a way to break the deadlock over Lockerbie. Libya has until now resisted a U.N. Security Council demand to surrender for trial two of its citizens charged with planting the bomb that in 1988 felled a Pan Am airliner over Lockerbie, Scotland, killing 270 people. Only a month ago, Col. Muammar el-Qaddafi again rejected a trial in Scotland or the U.S., insisting that the suspects could be prosecuted only by Islamic lawyers in an Islamic court before an Islamic jury. But Libya's eccentric tyrant is urgently seeking a face-saving exit. He can no longer look to the Soviet bloc for support. Tough U.N. sanctions have increased domestic discontent. And so, reversing itself, Libya says for the first time that the much-wanted pair could be tried before Scottish judges at the International Court of Justice in The Hague.","http://www.nytimes.com/1994/03/28/opinion/libya-blinks-on-lockerbie.html",1994-03-28 00:00:00
"To the Editor: ""Somalia: An Accounting,"" your sobering March 26 editorial about what went wrong in Somalia, chides the United Nations for having ""blundered into a military confrontation"" with Mohammed Farah Aidid.","http://www.nytimes.com/1994/04/11/opinion/l-why-call-somalia-a-united-nations-blunder-730580.html",1994-04-11 00:00:00
"To the Editor: As the mother of one of those killed in the bombing of Pan Am 103 over Lockerbie, Scotland, in December 1988, I was puzzled and alarmed by ""Libya Blinks on Lockerbie"" (editorial, March 28). The suggestion that the trial of the Libyan suspects be in the International Court of Justice in The Hague before Scottish judges, is one of a long string of Libyan attempts to create confusion and delay.","http://www.nytimes.com/1994/04/11/opinion/l-lockerbie-trial-at-hague-wouldn-t-work-730513.html",1994-04-11 00:00:00
"President Hashemi Rafsanjani accused the United States today of reneging on secret assurances that Iranian assets frozen by the United States would be freed in exchange for Iranian mediation to gain the release of American hostages in Lebanon. It was the first time since the Iran-contra arms-for-hostages affair of the Reagan Administration that a senior Iranian official had asserted that an American-Iranian deal had been reached for the release of Western hostages in Lebanon.","http://www.nytimes.com/1994/06/08/world/iran-accuses-us-of-reneging-on-hostage-deal.html",1994-06-08 00:00:00
"Taking a risk that will make their presence more precarious, the French military decided today to position 50 troops in these mountains to protect several hundred wounded and hungry members of the Tutsi ethnic group. The French assistance for the Tutsis will certainly inflame the Government, which is dominated by the Hutu tribe and had expected the French, who have come to their aid in the past, to help them defeat the Tutsi-led rebels.","http://www.nytimes.com/1994/07/02/world/as-french-aid-the-tutsi-backlash-grows.html",1994-07-02 00:00:00
"Rear Adm. William Halford Selby, a Briton who figured in a confrontation known as the Corfu incident, died on July 3 at his home in Wiltshire, England. He was 92. In 1946, Admiral Selby, then a Royal Navy captain, commanded the British destroyer Saumarez, which was one of four vessels ordered to pass through the strait between Albania and Corfu. They were told to shoot back if they came under fire from Albania, which claimed control of the waterway.","http://www.nytimes.com/1994/07/11/obituaries/william-halford-selby-british-admiral-92.html",1994-07-11 00:00:00
